sample_id,target_setting,seed,split,label,domain,text_source,text_length_chars,event_clean_mask,source_sparse_top2,event_semantic_rank,plm_deberta_rank,event_reliability_lr_bal_c0p03,peer_mermaid_moe,peer_mermaid_moe_seedlogitmean
gossipcop_gossipcop-860519,target_politifact,20260425,val,0,gossipcop,title_only,46,1.0,0.7794180573384681,0.8568677792041078,0.7674368848951647,0.8855370132648694,0.8568677792041078,0.8643560119811724
gossipcop_gossipcop-860530,target_politifact,20260425,val,0,gossipcop,title_only,77,1.0,0.173727000427899,0.0693196405648267,0.211168164313222,0.129867351305092,0.2293538724860933,0.194908001711596
gossipcop_gossipcop-8606143021,target_politifact,20260425,val,1,gossipcop,title_only,62,1.0,0.4424475823705605,0.3115104835258879,0.6471972614462986,0.4584937954642704,0.2531022678647839,0.2471116816431322
gossipcop_gossipcop-860753,target_politifact,20260425,val,0,gossipcop,title_only,107,1.0,0.9069319640564828,0.4443731279418057,0.62002567394095,0.4030808729139923,0.3958065896448438,0.4700470688917415
gossipcop_gossipcop-860757,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.2263585793752674,0.2028241335044929,0.3707744972186564,0.3183568677792041,0.3378262729995721,0.3303380402225075
gossipcop_gossipcop-860812,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.4525032092426187,0.7379118528027385,0.7130937098844673,0.7556696619597775,0.4783910997004706,0.5261018399657681
gossipcop_gossipcop-860893,target_politifact,20260425,val,0,gossipcop,title_only,61,1.0,0.5892169448010269,0.0900727428326914,0.3487376979032948,0.1249465126230209,0.3005990586221652,0.2704321780059905
gossipcop_gossipcop-860947,target_politifact,20260425,val,0,gossipcop,title_only,57,1.0,0.5117672229353872,0.316645271715875,0.4013692768506632,0.508130081300813,0.2385537013264869,0.2220795892169448
gossipcop_gossipcop-860970,target_politifact,20260425,val,0,gossipcop,title_only,52,1.0,0.5457851946940522,0.6842105263157895,0.2310654685494223,0.6189559264013693,0.6232349165596919,0.6258023106546855
gossipcop_gossipcop-860971,target_politifact,20260425,val,0,gossipcop,title_only,84,1.0,0.680145485665383,0.1538296961916987,0.5969191270860077,0.2071031236628155,0.3917415489944373,0.3968763371844245
gossipcop_gossipcop-861020,target_politifact,20260425,val,0,gossipcop,title_only,106,1.0,0.6976893453145058,0.1350021394950791,0.2496790757381258,0.1874197689345314,0.2976037655113393,0.2828412494651262
gossipcop_gossipcop-861190,target_politifact,20260425,val,0,gossipcop,title_only,30,1.0,0.5115532734274711,0.3275566966195978,0.4867351305091998,0.3547282841249465,0.4638425331621737,0.521181001283697
gossipcop_gossipcop-861213,target_politifact,20260425,val,0,gossipcop,title_only,58,1.0,0.6364997860504921,0.0205391527599486,0.3438168592212238,0.117030380830124,0.2212237911852802,0.211168164313222
gossipcop_gossipcop-8612525030,target_politifact,20260425,val,1,gossipcop,title_only,91,1.0,0.6089002995293111,0.8461703038083013,0.8421052631578947,0.8842533162173727,0.8097988874625588,0.8273427471116817
gossipcop_gossipcop-861301,target_politifact,20260425,val,0,gossipcop,title_only,54,1.0,0.1427043217800599,0.0905006418485237,0.5254599914420197,0.2894736842105263,0.1238767650834403,0.1300813008130081
gossipcop_gossipcop-861322,target_politifact,20260425,val,0,gossipcop,title_only,83,1.0,0.9227642276422764,0.6230209670517758,0.300385109114249,0.6418485237483954,0.2036799315361574,0.2368421052631578
gossipcop_gossipcop-861497,target_politifact,20260425,val,0,gossipcop,title_only,101,1.0,0.6219512195121951,0.6311510483525888,0.8048780487804879,0.7362002567394095,0.751604621309371,0.7349165596919127
gossipcop_gossipcop-861559,target_politifact,20260425,val,0,gossipcop,title_only,80,1.0,0.183568677792041,0.1925545571245186,0.5838682071031237,0.308515190415062,0.6895592640136927,0.7064612751390672
gossipcop_gossipcop-861831,target_politifact,20260425,val,0,gossipcop,title_only,91,1.0,0.2152332049636285,0.0919982884039366,0.4135643988018828,0.2250748823277706,0.1685922122379118,0.2398373983739837
gossipcop_gossipcop-861871,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.8057338468121523,0.748395378690629,0.438382541720154,0.7682926829268293,0.405862216516902,0.3667094565682499
gossipcop_gossipcop-862017,target_politifact,20260425,val,0,gossipcop,title_only,77,1.0,0.1891313649978605,0.0301668806161745,0.1865639709028669,0.099058622165169,0.2081728712023962,0.1887034659820282
gossipcop_gossipcop-862179,target_politifact,20260425,val,0,gossipcop,title_only,61,1.0,0.70795892169448,0.9311082584510056,0.7376979032948224,0.9075738125802312,0.3277706461275139,0.3001711596063329
gossipcop_gossipcop-862196,target_politifact,20260425,val,0,gossipcop,title_only,62,1.0,0.57466837826273,0.1854942233632862,0.1788617886178861,0.189987163029525,0.1290115532734274,0.0934959349593495
gossipcop_gossipcop-862201,target_politifact,20260425,val,0,gossipcop,title_only,29,1.0,0.8363286264441592,0.4244758237056055,0.8217800599058622,0.4054343175010697,0.4649122807017544,0.491869918699187
gossipcop_gossipcop-862240,target_politifact,20260425,val,0,gossipcop,title_only,54,1.0,0.5932819854514335,0.923620025673941,0.9052203679931536,0.961061189559264,0.9088575096277278,0.9101412066752248
gossipcop_gossipcop-862244,target_politifact,20260425,val,0,gossipcop,title_only,62,1.0,0.8947368421052632,0.2167308515190415,0.3566538296961917,0.2064612751390671,0.1613179289687633,0.1544715447154471
gossipcop_gossipcop-862304,target_politifact,20260425,val,0,gossipcop,title_only,55,1.0,0.7691484809584938,0.3990158322635858,0.5299529311082585,0.4443731279418057,0.6908429610611896,0.7334189131364998
gossipcop_gossipcop-862309,target_politifact,20260425,val,0,gossipcop,title_only,62,1.0,0.2811296534017972,0.0986307231493367,0.2364142062473256,0.1140350877192982,0.1364997860504921,0.1217372700042789
gossipcop_gossipcop-862353,target_politifact,20260425,val,0,gossipcop,title_only,73,1.0,0.8677792041078306,0.97732135216089,0.8932391955498502,0.9565682498930252,0.8517329910141207,0.8622165169020112
gossipcop_gossipcop-862405,target_politifact,20260425,val,0,gossipcop,title_only,54,1.0,0.1615318784766795,0.1713735558408215,0.5830124090714591,0.3217800599058622,0.3008130081300813,0.3609328198545143
gossipcop_gossipcop-862465,target_politifact,20260425,val,0,gossipcop,title_only,51,1.0,0.4510055626872058,0.3087291399229782,0.6760804450149764,0.4368848951647411,0.7105263157894737,0.7280701754385965
gossipcop_gossipcop-862466,target_politifact,20260425,val,0,gossipcop,title_only,98,1.0,0.8536585365853658,0.2978177150192554,0.3189987163029525,0.1758664955070603,0.2888318356867779,0.2973898160034232
gossipcop_gossipcop-862472,target_politifact,20260425,val,0,gossipcop,title_only,13,1.0,0.6925545571245186,0.6643132220795892,0.6018399657680787,0.6375695335900727,0.2723577235772357,0.2680787334189131
gossipcop_gossipcop-862552,target_politifact,20260425,val,0,gossipcop,title_only,74,1.0,0.8453145057766367,0.8699186991869918,0.749893025246042,0.8611467693624305,0.4017971758664955,0.3953786906290115
gossipcop_gossipcop-862698,target_politifact,20260425,val,0,gossipcop,title_only,51,1.0,0.4454428754813864,0.8057338468121523,0.8397518185708173,0.8827556696619597,0.7244330338040222,0.7563115104835259
gossipcop_gossipcop-862845,target_politifact,20260425,val,0,gossipcop,title_only,104,1.0,0.3179289687633718,0.331193838254172,0.2717158750534874,0.4764655541292255,0.2757809157038939,0.3018827556696619
gossipcop_gossipcop-862867,target_politifact,20260425,val,0,gossipcop,title_only,57,1.0,0.1771501925545571,0.1364997860504921,0.2907573812580231,0.2826272999572101,0.8729139922978177,0.8502353444587077
gossipcop_gossipcop-862967,target_politifact,20260425,val,0,gossipcop,title_only,74,1.0,0.3789045785194694,0.5780915703893881,0.3016688061617458,0.6538296961916987,0.3821138211382114,0.4159178433889602
gossipcop_gossipcop-863017,target_politifact,20260425,val,0,gossipcop,title_only,75,1.0,0.7980316645271716,0.0964912280701754,0.1790757381258023,0.1125374411638853,0.1634574240479246,0.1585365853658536
gossipcop_gossipcop-863029,target_politifact,20260425,val,0,gossipcop,title_only,80,1.0,0.8547282841249465,0.4574240479246897,0.6792896876337184,0.410783055198973,0.6050492083868207,0.6474112109542148
gossipcop_gossipcop-863036,target_politifact,20260425,val,0,gossipcop,title_only,87,1.0,0.2173727000427899,0.1953359007274283,0.1893453145057766,0.1401369276850663,0.1452717158750535,0.1324347454000855
gossipcop_gossipcop-863096,target_politifact,20260425,val,0,gossipcop,title_only,75,1.0,0.1696619597774925,0.0415062045357295,0.2021822849807445,0.1424903722721437,0.1523320496362858,0.1433461703038083
gossipcop_gossipcop-863110,target_politifact,20260425,val,0,gossipcop,title_only,48,1.0,0.8219940094137783,0.2558836114676936,0.259734702610184,0.2201540436456996,0.3898160034231921,0.4022250748823278
gossipcop_gossipcop-863140,target_politifact,20260425,val,0,gossipcop,title_only,72,1.0,0.96127513906718,0.538938810440736,0.4418057338468121,0.4646983311938382,0.3172871202396234,0.3031664527171587
gossipcop_gossipcop-863151,target_politifact,20260425,val,0,gossipcop,title_only,45,1.0,0.1243046640992725,0.0616174582798459,0.3314077877620881,0.2479674796747967,0.6056910569105691,0.6611039794608472
gossipcop_gossipcop-863243,target_politifact,20260425,val,0,gossipcop,title_only,64,1.0,0.543859649122807,0.7706461275139067,0.77599486521181,0.7486093281985452,0.5323063756953359,0.542148053059478
gossipcop_gossipcop-863308,target_politifact,20260425,val,0,gossipcop,title_only,109,1.0,0.8314077877620881,0.6181001283697047,0.3624304664099272,0.5787334189131365,0.2819854514334617,0.311724433033804
gossipcop_gossipcop-863336,target_politifact,20260425,val,0,gossipcop,title_only,78,1.0,0.3108686350021395,0.2689345314505776,0.6328626444159179,0.4505776636713735,0.2248609328198545,0.212665810868635
gossipcop_gossipcop-8633373261,target_politifact,20260425,val,1,gossipcop,title_only,81,1.0,0.868421052631579,0.6835686777920411,0.7708600770218228,0.7218656397090286,0.8928112965340179,0.878262729995721
gossipcop_gossipcop-863443,target_politifact,20260425,val,0,gossipcop,title_only,90,1.0,0.793752674368849,0.2590928540864356,0.2128797603765511,0.1114676936243046,0.2558836114676936,0.2535301668806162
gossipcop_gossipcop-863466,target_politifact,20260425,val,0,gossipcop,title_only,69,1.0,0.3478818998716303,0.4390243902439024,0.3485237483953787,0.4142062473256311,0.2691484809584938,0.2578091570389388
gossipcop_gossipcop-863605,target_politifact,20260425,val,0,gossipcop,title_only,130,1.0,0.4514334617030381,0.4403080872913992,0.4462986735130509,0.5911424903722722,0.433461703038083,0.4420196833547283
gossipcop_gossipcop-863614,target_politifact,20260425,val,0,gossipcop,title_only,95,1.0,0.3857509627727856,0.5793752674368849,0.633076593923834,0.6638853230637569,0.39602053915276,0.3705605477107402
gossipcop_gossipcop-863628,target_politifact,20260425,val,0,gossipcop,title_only,103,1.0,0.1720154043645699,0.1292255027813436,0.2342747111681643,0.1792896876337184,0.1914848095849379,0.175438596491228
gossipcop_gossipcop-863701,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.7441163885323063,0.1707317073170731,0.1506204535729567,0.0922122379118528,0.1255883611467693,0.1260162601626016
gossipcop_gossipcop-863763,target_politifact,20260425,val,0,gossipcop,title_only,63,1.0,0.5560547710740266,0.2807017543859649,0.6482670089858793,0.2903294822421908,0.7605905006418485,0.7573812580231065
gossipcop_gossipcop-863862,target_politifact,20260425,val,0,gossipcop,title_only,66,1.0,0.5239623448866068,0.7834830979888746,0.7871202396234489,0.7567394094993581,0.8401797175866496,0.795464270432178
gossipcop_gossipcop-863970,target_politifact,20260425,val,0,gossipcop,title_only,57,1.0,0.9197689345314506,0.4510055626872058,0.167308515190415,0.1677364142062473,0.1790757381258023,0.1739409499358151
gossipcop_gossipcop-864059,target_politifact,20260425,val,0,gossipcop,title_only,88,1.0,0.600556268720582,0.2372700042789901,0.3557980316645271,0.2839109970047069,0.2817715019255455,0.2719298245614035
gossipcop_gossipcop-864077,target_politifact,20260425,val,0,gossipcop,title_only,63,1.0,0.7697903294822422,0.264655541292255,0.5412922550278134,0.2511767222935387,0.5290971330765939,0.517971758664955
gossipcop_gossipcop-864100,target_politifact,20260425,val,0,gossipcop,title_only,67,1.0,0.5496362858365426,0.4890885750962773,0.7145913564398801,0.4803166452717158,0.8491655969191271,0.8472400513478819
gossipcop_gossipcop-864118,target_politifact,20260425,val,0,gossipcop,title_only,53,1.0,0.465982028241335,0.5729567821994009,0.5879332477535302,0.6401369276850664,0.4905862216516902,0.4443731279418057
gossipcop_gossipcop-864123,target_politifact,20260425,val,0,gossipcop,title_only,65,1.0,0.6621737270004279,0.1741548994437312,0.1878476679503637,0.1377834830979888,0.2590928540864356,0.2605905006418485
gossipcop_gossipcop-864147,target_politifact,20260425,val,0,gossipcop,title_only,64,1.0,0.237056054771074,0.3493795464270432,0.3170731707317073,0.5051347881899871,0.7351305091998288,0.6852802738553702
gossipcop_gossipcop-864204,target_politifact,20260425,val,0,gossipcop,title_only,77,1.0,0.9358151476251604,0.7098844672657253,0.5581942661531879,0.7049636285836542,0.4779632006846384,0.4706889174154899
gossipcop_gossipcop-864301,target_politifact,20260425,val,0,gossipcop,title_only,66,1.0,0.4370988446726572,0.72400513478819,0.8797603765511339,0.789045785194694,0.8947368421052632,0.8921694480102695
gossipcop_gossipcop-864311,target_politifact,20260425,val,0,gossipcop,title_only,42,1.0,0.8596491228070176,0.707744972186564,0.6681643132220796,0.7391955498502354,0.6553273427471117,0.6685922122379119
gossipcop_gossipcop-864342,target_politifact,20260425,val,0,gossipcop,title_only,48,1.0,0.5066324347454001,0.1994009413778348,0.2817715019255455,0.2571673085151904,0.2184424475823705,0.2697903294822422
gossipcop_gossipcop-864402,target_politifact,20260425,val,0,gossipcop,title_only,98,1.0,0.1439880188275566,0.0997004706889174,0.2721437740693196,0.2274283269148481,0.3258451005562687,0.3155755241762944
gossipcop_gossipcop-864410,target_politifact,20260425,val,0,gossipcop,title_only,79,1.0,0.808301240907146,0.6035515618314078,0.7036799315361575,0.7021822849807445,0.7755669661959778,0.7133076593923834
gossipcop_gossipcop-864423,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.441591784338896,0.5718870346598203,0.4888746255883611,0.6388532306375695,0.2963200684638425,0.3414634146341463
gossipcop_gossipcop-864424,target_politifact,20260425,val,0,gossipcop,title_only,92,1.0,0.6170303808301241,0.0680359435173299,0.191698759092854,0.1144629867351305,0.1585365853658536,0.1382113821138211
gossipcop_gossipcop-864510,target_politifact,20260425,val,0,gossipcop,title_only,22,1.0,0.4377406931964056,0.712665810868635,0.7864783910997005,0.7404792468977321,0.7832691484809585,0.774283269148481
gossipcop_gossipcop-864612,target_politifact,20260425,val,0,gossipcop,title_only,69,1.0,0.917201540436457,0.7524604193410355,0.8091570389388104,0.7383397518185708,0.8714163457424048,0.8585793752674369
gossipcop_gossipcop-864623,target_politifact,20260425,val,0,gossipcop,title_only,51,1.0,0.2886178861788618,0.4296106118955926,0.3196405648267009,0.519469405220368,0.337612323491656,0.3142918271287976
gossipcop_gossipcop-864659,target_politifact,20260425,val,0,gossipcop,title_only,68,1.0,0.6255883611467694,0.1459135643988018,0.3192126658108686,0.2593068035943517,0.2560975609756097,0.2334189131364998
gossipcop_gossipcop-864794,target_politifact,20260425,val,0,gossipcop,title_only,102,1.0,0.7004706889174155,0.0913564398801882,0.2038938810440736,0.1386392811296534,0.1433461703038083,0.1341463414634146
gossipcop_gossipcop-864912,target_politifact,20260425,val,0,gossipcop,title_only,79,1.0,0.9007274283269148,0.3624304664099272,0.3870346598202824,0.3823277706461275,0.3709884467265725,0.3125802310654685
gossipcop_gossipcop-864966,target_politifact,20260425,val,0,gossipcop,title_only,92,1.0,0.2109542148053059,0.1332905434317501,0.4056482670089859,0.2558836114676936,0.3536585365853658,0.3900299529311082
gossipcop_gossipcop-865088,target_politifact,20260425,val,0,gossipcop,title_only,22,1.0,0.540650406504065,0.5821566110397947,0.5500641848523748,0.6583226358579375,0.4700470688917415,0.4897304236200256
gossipcop_gossipcop-865092,target_politifact,20260425,val,0,gossipcop,title_only,90,1.0,0.7282841249465126,0.5023534445870774,0.6369276850663244,0.4495079161317929,0.5143346170303809,0.5286692340607616
gossipcop_gossipcop-865134,target_politifact,20260425,val,0,gossipcop,title_only,69,1.0,0.8061617458279846,0.5218228498074454,0.2417629439452289,0.2496790757381258,0.1985451433461703,0.1822849807445443
gossipcop_gossipcop-865282,target_politifact,20260425,val,0,gossipcop,title_only,47,1.0,0.3125802310654685,0.3106546854942233,0.3042362002567394,0.3012409071459135,0.4375267436884895,0.4084296106118956
gossipcop_gossipcop-865286,target_politifact,20260425,val,0,gossipcop,title_only,61,1.0,0.287334189131365,0.6097560975609756,0.3836114676936243,0.6272999572100985,0.3818998716302952,0.3896020539152759
gossipcop_gossipcop-865350,target_politifact,20260425,val,0,gossipcop,title_only,106,1.0,0.1172443303380402,0.0224646983311938,0.1696619597774925,0.1069747539580659,0.0768078733418913,0.0819426615318784
gossipcop_gossipcop-865433,target_politifact,20260425,val,0,gossipcop,title_only,41,1.0,0.5967051775780916,0.7394094993581515,0.3410355156183141,0.6653829696191699,0.4212665810868635,0.4242618741976893
gossipcop_gossipcop-865563,target_politifact,20260425,val,0,gossipcop,title_only,47,1.0,0.4756097560975609,0.5288831835686778,0.7421908429610612,0.6270860077021823,0.6260162601626016,0.67201540436457
gossipcop_gossipcop-865572,target_politifact,20260425,val,0,gossipcop,title_only,74,1.0,0.8639281129653402,0.4144201968335473,0.4732563115104835,0.4450149764655541,0.4084296106118956,0.4133504492939666
gossipcop_gossipcop-865646,target_politifact,20260425,val,0,gossipcop,title_only,66,1.0,0.4516474112109542,0.3170731707317073,0.634788189987163,0.4501497646555413,0.6820710312366282,0.6326486949080017
gossipcop_gossipcop-865695,target_politifact,20260425,val,0,gossipcop,title_only,52,1.0,0.2270004278990158,0.100770218228498,0.2693624304664099,0.193196405648267,0.2394094993581514,0.2543859649122807
gossipcop_gossipcop-865862,target_politifact,20260425,val,0,gossipcop,title_only,101,1.0,0.7038938810440736,0.6491228070175439,0.6619597774925118,0.6465554129225503,0.488660676080445,0.5062045357295678
gossipcop_gossipcop-865898,target_politifact,20260425,val,0,gossipcop,title_only,90,1.0,0.5922122379118528,0.4582798459563543,0.4326059050064185,0.4289687633718442,0.2554557124518614,0.2580231065468549
gossipcop_gossipcop-865904,target_politifact,20260425,val,0,gossipcop,title_only,95,1.0,0.1302952503209242,0.1640992725716731,0.3761232349165597,0.3602909713307659,0.284124946512623,0.2950363714163457
gossipcop_gossipcop-865929,target_politifact,20260425,val,0,gossipcop,title_only,99,1.0,0.6444159178433889,0.4783910997004706,0.4413778348309798,0.4888746255883611,0.3720581942661531,0.3825417201540436
gossipcop_gossipcop-865930,target_politifact,20260425,val,0,gossipcop,title_only,52,1.0,0.8189987163029525,0.4702610183996576,0.3254172015404364,0.5261018399657681,0.1991869918699187,0.1974753958065896
gossipcop_gossipcop-865950,target_politifact,20260425,val,0,gossipcop,title_only,52,1.0,0.1613179289687633,0.0485665382969619,0.2115960633290543,0.1437740693196405,0.1240907145913564,0.1014120667522464
gossipcop_gossipcop-865983,target_politifact,20260425,val,0,gossipcop,title_only,87,1.0,0.670517757809157,0.1658108686350021,0.3048780487804878,0.2178005990586221,0.2982456140350877,0.2661531878476679
gossipcop_gossipcop-866032,target_politifact,20260425,val,0,gossipcop,title_only,92,1.0,0.6831407787762088,0.2107402652973898,0.2032520325203252,0.1290115532734274,0.211168164313222,0.2071031236628155
gossipcop_gossipcop-866113,target_politifact,20260425,val,0,gossipcop,title_only,90,1.0,0.926829268292683,0.5738125802310655,0.646127513906718,0.488660676080445,0.4060761660248181,0.4435173299101412
gossipcop_gossipcop-866127,target_politifact,20260425,val,0,gossipcop,title_only,89,1.0,0.3485237483953787,0.2593068035943517,0.5072742832691485,0.3275566966195978,0.725716730851519,0.7648694908001712
gossipcop_gossipcop-866166,target_politifact,20260425,val,0,gossipcop,title_only,68,1.0,0.8102267864783911,0.9527171587505348,0.7764227642276422,0.9067180145485664,0.4890885750962773,0.4845956354300385
gossipcop_gossipcop-866222,target_politifact,20260425,val,0,gossipcop,title_only,74,1.0,0.6283697047496791,0.4272571673085152,0.2441163885323063,0.3973042362002567,0.2312794180573384,0.2319212665810868
gossipcop_gossipcop-866228,target_politifact,20260425,val,0,gossipcop,title_only,81,1.0,0.3853230637569533,0.3277706461275139,0.6936243046640993,0.3964484381685922,0.4418057338468121,0.5132648694908002
gossipcop_gossipcop-866238,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.1093281985451433,0.0134788189987163,0.1735130509199829,0.1335044929396662,0.0977749251176722,0.0673940949935815
gossipcop_gossipcop-866291,target_politifact,20260425,val,0,gossipcop,title_only,90,1.0,0.47732135216089,0.3478818998716303,0.2856225930680359,0.3033804022250749,0.3097988874625588,0.323063756953359
gossipcop_gossipcop-866295,target_politifact,20260425,val,0,gossipcop,title_only,60,1.0,0.8234916559691913,0.6816431322207959,0.615318784766795,0.6305091998288403,0.4715447154471545,0.5323063756953359
gossipcop_gossipcop-8664298438,target_politifact,20260425,val,1,gossipcop,title_only,68,1.0,0.6399229781771502,0.9957210098416772,0.9176294394522893,0.996576807873342,0.900941377834831,0.9047924689773214
gossipcop_gossipcop-866541,target_politifact,20260425,val,0,gossipcop,title_only,84,1.0,0.3395378690629012,0.1439880188275566,0.3083012409071459,0.1683782627299957,0.2349165596919127,0.2552417629439452
gossipcop_gossipcop-866556,target_politifact,20260425,val,0,gossipcop,title_only,61,1.0,0.8998716302952503,0.5939238339751819,0.3031664527171587,0.5284552845528455,0.3874625588361147,0.3658536585365853
gossipcop_gossipcop-866692,target_politifact,20260425,val,0,gossipcop,title_only,13,1.0,0.7023962344886607,0.5143346170303809,0.4666238767650834,0.4783910997004706,0.513050919982884,0.561617458279846
gossipcop_gossipcop-866750,target_politifact,20260425,val,0,gossipcop,title_only,36,1.0,0.1683782627299957,0.108900299529311,0.5290971330765939,0.289045785194694,0.3130081300813008,0.3397518185708172
gossipcop_gossipcop-866830,target_politifact,20260425,val,0,gossipcop,title_only,66,1.0,0.2896876337184424,0.1463414634146341,0.2526743688489516,0.1760804450149764,0.3769790329482242,0.3647839109970047
gossipcop_gossipcop-866901,target_politifact,20260425,val,0,gossipcop,title_only,24,1.0,0.8483097988874626,0.646127513906718,0.6309370988446726,0.689987163029525,0.6474112109542148,0.6219512195121951
gossipcop_gossipcop-866926,target_politifact,20260425,val,0,gossipcop,title_only,39,1.0,0.8461703038083013,0.8367565254599915,0.8042362002567394,0.8765511339323919,0.8281985451433461,0.8102267864783911
gossipcop_gossipcop-867045,target_politifact,20260425,val,0,gossipcop,title_only,94,1.0,0.170517757809157,0.0464270432178006,0.2028241335044929,0.1692340607616602,0.1767222935387248,0.1703038083012409
gossipcop_gossipcop-867060,target_politifact,20260425,val,0,gossipcop,title_only,51,1.0,0.7817715019255456,0.3930252460419341,0.1621737270004279,0.2800599058622165,0.2567394094993581,0.2548138639281129
gossipcop_gossipcop-867101,target_politifact,20260425,val,0,gossipcop,title_only,111,1.0,0.4420196833547283,0.3367565254599914,0.4154899443731279,0.39602053915276,0.3583654257595207,0.3472400513478819
gossipcop_gossipcop-867117,target_politifact,20260425,val,0,gossipcop,title_only,74,1.0,0.1386392811296534,0.027599486521181,0.2107402652973898,0.1878476679503637,0.1923406076166025,0.1662387676508344
gossipcop_gossipcop-867162,target_politifact,20260425,val,0,gossipcop,title_only,66,1.0,0.0847240051347881,0.0077021822849807,0.1780059905862216,0.0945656824989302,0.3493795464270432,0.3697047496790757
gossipcop_gossipcop-867171,target_politifact,20260425,val,0,gossipcop,title_only,81,1.0,0.2864783910997004,0.0716730851519041,0.517971758664955,0.1859221223791185,0.3335472828412494,0.3793324775353017
gossipcop_gossipcop-867307,target_politifact,20260425,val,0,gossipcop,title_only,44,1.0,0.2734274711168164,0.120239623448866,0.3249893025246042,0.1972614462986735,0.2556696619597774,0.2396234488660676
gossipcop_gossipcop-867527,target_politifact,20260425,val,0,gossipcop,title_only,72,1.0,0.9238339751818572,0.1159606332905434,0.2049636285836542,0.1155327342747111,0.3155755241762944,0.3061617458279846
gossipcop_gossipcop-867621,target_politifact,20260425,val,0,gossipcop,title_only,80,1.0,0.1878476679503637,0.1024818142918271,0.2445442875481386,0.2002567394094993,0.2736414206247325,0.2715019255455712
gossipcop_gossipcop-867629,target_politifact,20260425,val,0,gossipcop,title_only,47,1.0,0.3958065896448438,0.1955498502353444,0.4388104407359863,0.3147197261446298,0.6335044929396663,0.6069747539580659
gossipcop_gossipcop-867749,target_politifact,20260425,val,0,gossipcop,title_only,95,1.0,0.2665810868635002,0.1578947368421052,0.175438596491228,0.1638853230637569,0.3072314933675653,0.3455284552845528
gossipcop_gossipcop-8678284031,target_politifact,20260425,val,1,gossipcop,title_only,40,1.0,0.5517757809157039,0.7670089858793325,0.8553701326486949,0.7635857937526743,0.6902011125374412,0.7083868207103123
gossipcop_gossipcop-867833,target_politifact,20260425,val,0,gossipcop,title_only,75,1.0,0.2605905006418485,0.2064612751390671,0.375053487376979,0.3476679503637142,0.3975181857081729,0.4069319640564827
gossipcop_gossipcop-867844,target_politifact,20260425,val,0,gossipcop,title_only,72,1.0,0.8513050919982884,0.5293110825845101,0.2794180573384681,0.5004278990158323,0.4278990158322636,0.405862216516902
gossipcop_gossipcop-867863,target_politifact,20260425,val,0,gossipcop,title_only,97,1.0,0.6467693624304665,0.1685922122379118,0.3211382113821138,0.1730851519041506,0.1593923833975181,0.1581086863500214
gossipcop_gossipcop-867876,target_politifact,20260425,val,0,gossipcop,title_only,70,1.0,0.6112537441163886,0.3540864356011981,0.4683354728284125,0.4644843816859221,0.2781343602909713,0.2712879760376551
gossipcop_gossipcop-867931,target_politifact,20260425,val,0,gossipcop,title_only,85,1.0,0.7618741976893453,0.0947796320068463,0.2672229353872486,0.1142490372272143,0.0710312366281557,0.0725288831835686
gossipcop_gossipcop-868051,target_politifact,20260425,val,0,gossipcop,title_only,121,1.0,0.7332049636285837,0.4118528027385537,0.2952503209242619,0.4922978177150192,0.2376979032948224,0.2349165596919127
gossipcop_gossipcop-868067,target_politifact,20260425,val,0,gossipcop,title_only,50,1.0,0.5528455284552846,0.1069747539580659,0.391313649978605,0.2088147197261446,0.375053487376979,0.3410355156183141
gossipcop_gossipcop-8682040667,target_politifact,20260425,val,1,gossipcop,title_only,22,1.0,0.5804450149764655,0.9597774925117672,0.8842533162173727,0.9758237056054772,0.9017971758664955,0.9000855798031665
gossipcop_gossipcop-868206,target_politifact,20260425,val,0,gossipcop,title_only,53,1.0,0.5106974753958066,0.2948224219084296,0.4276850663243474,0.4454428754813864,0.250106974753958,0.259734702610184
gossipcop_gossipcop-868239,target_politifact,20260425,val,0,gossipcop,title_only,67,1.0,0.3110825845100556,0.1602481814291827,0.2913992297817715,0.1837826272999572,0.3525887890457851,0.3320496362858365
gossipcop_gossipcop-868242,target_politifact,20260425,val,0,gossipcop,title_only,58,1.0,0.9328198545143346,0.7058194266153188,0.8273427471116817,0.7479674796747967,0.7071031236628156,0.6961916987590928
gossipcop_gossipcop-868341,target_politifact,20260425,val,0,gossipcop,title_only,69,1.0,0.1206675224646983,0.0875053487376979,0.2220795892169448,0.198117244330338,0.2460419341035515,0.217586649550706
gossipcop_gossipcop-868348,target_politifact,20260425,val,0,gossipcop,title_only,39,1.0,0.4845956354300385,0.318142918271288,0.2558836114676936,0.3966623876765083,0.2406931964056482,0.2507488232777065
gossipcop_gossipcop-868630,target_politifact,20260425,val,0,gossipcop,title_only,41,1.0,0.4565682498930252,0.3579375267436885,0.353872486093282,0.3339751818570817,0.1987590928540864,0.1810012836970475
gossipcop_gossipcop-8688759038,target_politifact,20260425,val,1,gossipcop,title_only,81,1.0,0.6773641420624733,0.733846812152332,0.573170731707317,0.7723577235772358,0.435173299101412,0.4698331193838254
